char_a,char_b,common_neighbors,ever_meet,first_meet_book
Poppy Pomfrey,Silvanus Kettleburn,3,False,
Algie Longbottom,Rowena Ravenclaw,3,False,
Alicia Spinnet,Cuthbert Binns,3,False,
Alicia Spinnet,Crookshanks,3,False,
Ernest Macmillan,Percy Weasley,3,False,
Alicia Spinnet,Arthur Weasley,3,True,7.0
Algie Longbottom,William Weasley,3,False,
Algie Longbottom,Vernon Dursley,3,False,
Algie Longbottom,Tom Riddle,3,False,
Algie Longbottom,Sirius Black,3,False,
Algie Longbottom,Severus Snape,3,False,
Algie Longbottom,Seamus Finnigan,3,False,
Prime Minister,Ronan,3,False,
Algie Longbottom,Salazar Slytherin,3,False,
Algie Longbottom,Rubeus Hagrid,3,False,
Roger Davies,Salazar Slytherin,3,False,
Algie Longbottom,Cadogan,3,False,
Pansy Parkinson,Quirinus Quirrell,3,False,
Algie Longbottom,Buckbeak,3,False,
Albus Dumbledore,Borgin,3,True,6.0
Salazar Slytherin,Silvanus Kettleburn,3,False,
Errol,Lucian Bole,3,False,
Albus Dumbledore,Bertie Bott,3,True,4.0
Albus Dumbledore,Aragog,3,True,7.0
Albus Dumbledore,Arabella Figg,3,True,5.0
Albus Dumbledore,Algie Longbottom,3,False,
Adrian Pucey,William Weasley,3,False,
Errol,Merlin,3,False,
Adrian Pucey,Vernon Dursley,3,False,
Errol,Millicent Bulstrode,3,False,
Seamus Finnigan,William Weasley,3,False,
Severus Snape,Silvanus Kettleburn,3,False,
Adrian Pucey,Sirius Black,3,False,
Fang,Lily J. Potter,3,False,
Silvanus Kettleburn,Sirius Black,3,False,
Silvanus Kettleburn,Sybill Trelawney,3,False,
Silvanus Kettleburn,Tom Riddle,3,False,
Silvanus Kettleburn,Vincent Crabbe,3,False,
Adrian Pucey,Petunia Dursley,3,False,
Errol,Nicolas Flamel,3,False,
Snowy,Vernon Dursley,3,False,
Adrian Pucey,Graham Montague,3,True,5.0
Errol,Pansy Parkinson,3,False,
Sorting Hat,William Weasley,3,False,
Adrian Pucey,Dobby,3,False,
Adrian Pucey,Cornelius Fudge,3,False,
Fang,Florean Fortescue,3,False,
Adrian Pucey,Arthur Weasley,3,False,
Albus Dumbledore,Cassius Warrington,3,False,
Albus Dumbledore,Chudley Cannons,3,True,7.0
Albus Dumbledore,Dedalus Diggle,3,False,
Ronan,Vernon Dursley,3,False,
Algie Longbottom,Bloody Baron,3,False,
Algie Longbottom,Blaise Zabini,3,False,
Algie Longbottom,Arthur Weasley,3,False,
Algie Longbottom,Argus Filch,3,False,
Fang,Ronan,3,False,
Errol,Firenze,3,False,
Errol,Florean Fortescue,3,False,
Ronald Weasley,Silvanus Kettleburn,3,False,
Ronan,Salazar Slytherin,3,False,
Ronan,Seamus Finnigan,3,False,
Ronan,Severus Snape,3,False,
Ronan,Sirius Black,3,False,
Ronan,Sybill Trelawney,3,False,
Ronan,Vincent Crabbe,3,False,
Albus Dumbledore,Florean Fortescue,3,False,
Ronan,Walden Macnair,3,False,
Rosmerta,Rowena Ravenclaw,3,False,
Albus Dumbledore,Roger Davies,3,True,7.0
Albus Dumbledore,Piers Polkiss,3,False,
Rosmerta,Sorting Hat,3,False,
Albus Dumbledore,Mason,3,False,
Errol,Hermes,3,True,4.0
Rosmerta,Vincent Crabbe,3,False,
Fang,Penelope Clearwater,3,False,
Albus Dumbledore,Hermes,3,False,
Albus Dumbledore,Griphook,3,False,
Albus Dumbledore,Graham Montague,3,True,6.0
Albus Dumbledore,Garrick Ollivander,3,True,4.0
Dudley Dursley,Ronan,3,False,
Pomona Sprout,Rosmerta,3,False,
Pomona Sprout,Ronan,3,False,
Alicia Spinnet,Petunia Dursley,3,False,
Peeves,Petunia Dursley,3,False,
Aragog,Justin Finch-Fletchley,3,False,
Aragog,Hermione Granger,3,True,5.0
Aragog,Hedwig,3,False,
Aragog,Gringotts Head Goblin,3,False,
Draco Malfoy,Florean Fortescue,3,False,
Peeves,Ronan,3,False,
Draco Malfoy,Garrick Ollivander,3,False,
Aragog,Gregory Goyle,3,False,
Aragog,Godric Gryffindor,3,False,
Aragog,Gilderoy Lockhart,3,False,
Aragog,George Weasley,3,False,
Aragog,Fred Weasley,3,False,
Aragog,Fluffy,3,False,
Aragog,Firenze,3,False,
Aragog,Filius Flitwick,3,False,
Aragog,Father Christmas,3,False,
Aragog,Fang,3,False,
Peeves,William Weasley,3,False,
Draco Malfoy,Griphook,3,False,
Draco Malfoy,Hannah Abbott,3,False,
Penelope Clearwater,Pomona Sprout,3,False,
Aragog,Dudley Dursley,3,False,
Penelope Clearwater,Prime Minister,3,False,
Draco Malfoy,Roger Davies,3,False,
Fat Lady,Rosmerta,3,False,
Aragog,Draco Malfoy,3,False,
Aragog,Dobby,3,False,
Aragog,Dean Thomas,3,False,
Cornelius Fudge,Ronan,3,False,
Doris Crockford,Griphook,3,False,
Fat Lady,William Weasley,3,True,4.0
Aragog,Remus Lupin,3,False,
Aragog,Vernon Dursley,3,False,
Pansy Parkinson,Rolanda Hooch,3,False,
Aragog,Tom Riddle,3,False,
Pansy Parkinson,Rowena Ravenclaw,3,True,6.0
Aragog,Sybill Trelawney,3,False,
Aragog,Sirius Black,3,False,
Aragog,Severus Snape,3,False,
Aragog,Seamus Finnigan,3,False,
Pansy Parkinson,Sorting Hat,3,False,
Aragog,Salazar Slytherin,3,False,
Pansy Parkinson,Tom Riddle,3,True,6.0
Aragog,Rosmerta,3,False,
Parvati Patil,Penelope Clearwater,3,False,
Aragog,Quirinus Quirrell,3,False,
Aragog,Marcus Flint,3,False,
Parvati Patil,Petunia Dursley,3,False,
Aragog,Prime Minister,3,False,
Aragog,Poppy Pomfrey,3,False,
Aragog,Pomona Sprout,3,False,
Aragog,Peter Pettigrew,3,False,
Aragog,Percy Weasley,3,False,
Aragog,Peeves,3,False,
Aragog,Oliver Wood,3,False,
Aragog,Nicolas Flamel,3,False,
Aragog,Neville Longbottom,3,False,
Aragog,Mrs Norris,3,False,
Aragog,Molly Weasley,3,False,
Aragog,Minerva McGonagall,3,False,
Draco Malfoy,Ronan,3,False,
Aragog,Crookshanks,3,False,
Aragog,Cornelius Fudge,3,False,
Dudley Dursley,Merlin,3,False,
Angelina Johnson,Petunia Dursley,3,False,
Peter Pettigrew,Ronan,3,False,
Angelina Johnson,Peter Pettigrew,3,False,
Angelina Johnson,Parvati Patil,3,True,4.0
Angelina Johnson,Pansy Parkinson,3,True,5.0
Angelina Johnson,Mrs Norris,3,False,
Peter Pettigrew,Silvanus Kettleburn,3,False,
Dudley Dursley,Lucian Bole,3,False,
Angelina Johnson,Justin Finch-Fletchley,3,True,5.0
Peter Pettigrew,William Weasley,3,False,
Angelina Johnson,Fang,3,False,
Angelina Johnson,Errol,3,False,
Angelina Johnson,Dudley Dursley,3,False,
Petunia Dursley,Rosmerta,3,True,6.0
Angelina Johnson,Remus Lupin,3,False,
Angelina Johnson,Cornelius Fudge,3,False,
Fat Lady,Irma Pince,3,False,
Dudley Dursley,Myrtle Warren,3,False,
Alicia Spinnet,William Weasley,3,True,7.0
Fat Lady,Hannah Abbott,3,False,
Dudley Dursley,Penelope Clearwater,3,False,
Petunia Dursley,Walden Macnair,3,False,
Fat Lady,Florean Fortescue,3,False,
Piers Polkiss,Rubeus Hagrid,3,False,
Piers Polkiss,Tom Riddle,3,False,
Alicia Spinnet,Roger Davies,3,True,5.0
Alicia Spinnet,Quirinus Quirrell,3,False,
Alicia Spinnet,Pomona Sprout,3,False,
Dudley Dursley,Lily J. Potter,3,False,
Angelina Johnson,Roger Davies,3,False,
Draco Malfoy,Silvanus Kettleburn,3,False,
Arabella Figg,Lily J. Potter,3,False,
Penelope Clearwater,Sybill Trelawney,3,False,
Aragog,Charles Weasley,3,False,
Aragog,Buckbeak,3,False,
Dudley Dursley,Fat Lady,3,False,
Penelope Clearwater,Walden Macnair,3,False,
Aragog,Bane,3,False,
Aragog,Argus Filch,3,False,
Percy Weasley,Piers Polkiss,3,False,
Arabella Figg,Tom Riddle,3,True,6.0
Arabella Figg,Rubeus Hagrid,3,False,
Percy Weasley,Ronan,3,False,
Arabella Figg,Percy Weasley,3,False,
Percy Weasley,Silvanus Kettleburn,3,False,
Arabella Figg,James Potter I,3,False,
Dudley Dursley,Lavender Brown,3,False,
Arabella Figg,Hermione Granger,3,True,4.0
Peregrine Derrick,Petunia Dursley,3,False,
Dudley Dursley,Florean Fortescue,3,False,
Peregrine Derrick,Roger Davies,3,False,
Arabella Figg,George Weasley,3,False,
Angelina Johnson,William Weasley,3,True,7.0
Angelina Johnson,Vernon Dursley,3,False,
Fat Lady,Millicent Bulstrode,3,False,
Peregrine Derrick,Sorting Hat,3,False,
Peregrine Derrick,Sybill Trelawney,3,False,
Peregrine Derrick,Vernon Dursley,3,False,
Angelina Johnson,Sorting Hat,3,False,
Peregrine Derrick,William Weasley,3,False,
Firenze,Myrtle Warren,3,False,
Bertie Bott,Hedwig,3,False,
Bertie Bott,Borgin,3,False,
Borgin,Neville Longbottom,3,False,
Borgin,Remus Lupin,3,False,
Borgin,Quirinus Quirrell,3,False,
Borgin,Prime Minister,3,False,
Borgin,Poppy Pomfrey,3,False,
Borgin,Pomona Sprout,3,False,
Hedwig,Ronan,3,False,
Chudley Cannons,Lucius Malfoy,3,False,
Borgin,Peter Pettigrew,3,False,
Borgin,Percy Weasley,3,True,6.0
Borgin,Penelope Clearwater,3,False,
Borgin,Peeves,3,False,
Borgin,Parvati Patil,3,False,
Borgin,Oliver Wood,3,False,
Borgin,Nicolas Flamel,3,False,
Borgin,Myrtle Warren,3,False,
Chudley Cannons,Percy Weasley,3,False,
Helena Ravenclaw,Hermione Granger,3,False,
Helena Ravenclaw,Minerva McGonagall,3,False,
Helena Ravenclaw,Neville Longbottom,3,False,
Helena Ravenclaw,Ronald Weasley,3,False,
Helena Ravenclaw,Salazar Slytherin,3,False,
Helena Ravenclaw,Severus Snape,3,False,
Helena Ravenclaw,Tom Riddle,3,True,7.0
Borgin,Mrs Norris,3,False,
Helga Hufflepuff,James Potter I,3,False,
Borgin,Molly Weasley,3,True,6.0
Helga Hufflepuff,Keeper of the reptile house,3,False,
Chudley Cannons,Marcus Flint,3,False,
Helga Hufflepuff,Lily J. Potter,3,False,
Borgin,Minerva McGonagall,3,True,6.0
Borgin,Rolanda Hooch,3,False,
Borgin,Rowena Ravenclaw,3,False,
Borgin,Rubeus Hagrid,3,False,
Borgin,Salazar Slytherin,3,False,
Hannah Abbott,Rubeus Hagrid,3,False,
Chudley Cannons,Gringotts Head Goblin,3,False,
Hannah Abbott,Seamus Finnigan,3,True,7.0
Hannah Abbott,Severus Snape,3,False,
Hannah Abbott,Sybill Trelawney,3,False,
Hannah Abbott,Tom Riddle,3,True,5.0
Hannah Abbott,Walden Macnair,3,False,
Harry Potter,Hermes,3,False,
Harry Potter,Silvanus Kettleburn,3,False,
Chudley Cannons,Hedwig,3,True,4.0
Hedwig,Irma Pince,3,False,
Buckbeak,Fawkes,3,False,
Hedwig,Keeper of the reptile house,3,False,
Hedwig,Lavender Brown,3,True,5.0
Chudley Cannons,Irma Pince,3,False,
Buckbeak,Chudley Cannons,3,False,
Chudley Cannons,Justin Finch-Fletchley,3,False,
Borgin,Walden Macnair,3,False,
Chudley Cannons,Lavender Brown,3,False,
Hedwig,Millicent Bulstrode,3,False,
Borgin,Vincent Crabbe,3,False,
Borgin,Vernon Dursley,3,False,
Borgin,Tom Riddle,3,True,6.0
Chudley Cannons,Lee Jordan,3,False,
Borgin,Sybill Trelawney,3,False,
Borgin,Sorting Hat,3,False,
Borgin,Sirius Black,3,False,
Borgin,Severus Snape,3,False,
Borgin,Seamus Finnigan,3,False,
Borgin,Millicent Bulstrode,3,False,
Helga Hufflepuff,Millicent Bulstrode,3,False,
Borgin,Merlin,3,False,
Borgin,Dudley Dursley,3,False,
Borgin,Dobby,3,False,
Borgin,Dean Thomas,3,False,
Hermione Granger,Mason,3,False,
Borgin,Cuthbert Binns,3,False,
Borgin,Crookshanks,3,False,
Borgin,Cornelius Fudge,3,False,
Hermione Granger,Piers Polkiss,3,False,
Hermione Granger,Roger Davies,3,True,5.0
Borgin,Colin Creevey,3,False,
Hermione Granger,Silvanus Kettleburn,3,False,
Borgin,Chudley Cannons,3,False,
Irma Pince,Justin Finch-Fletchley,3,False,
Irma Pince,Lavender Brown,3,False,
Chudley Cannons,Molly Weasley,3,False,
Chudley Cannons,Mrs Norris,3,False,
Irma Pince,Merlin,3,False,
Irma Pince,Millicent Bulstrode,3,False,
Chudley Cannons,Myrtle Warren,3,False,
Chudley Cannons,Neville Longbottom,3,False,
Irma Pince,Myrtle Warren,3,False,
Chudley Cannons,Nicolas Flamel,3,False,
Chudley Cannons,Oliver Wood,3,False,
Irma Pince,Peeves,3,False,
Irma Pince,Penelope Clearwater,3,False,
Fred Weasley,Hannah Abbott,3,True,7.0
Chudley Cannons,Parvati Patil,3,False,
Irma Pince,Pomona Sprout,3,False,
Chudley Cannons,Peeves,3,False,
Irma Pince,Prime Minister,3,False,
Borgin,Draco Malfoy,3,True,6.0
Borgin,Errol,3,False,
Borgin,Marcus Flint,3,False,
Hermes,Vernon Dursley,3,False,
Chudley Cannons,Merlin,3,False,
Borgin,Lucius Malfoy,3,True,6.0
Helga Hufflepuff,Nicolas Flamel,3,False,
Borgin,Lee Jordan,3,False,
Borgin,Lavender Brown,3,False,
Borgin,Justin Finch-Fletchley,3,False,
Borgin,Irma Pince,3,False,
Borgin,Hedwig,3,False,
Borgin,Gringotts Head Goblin,3,False,
Borgin,Gregory Goyle,3,False,
Chudley Cannons,Millicent Bulstrode,3,False,
Borgin,Godric Gryffindor,3,False,
Borgin,Ginevra Weasley,3,False,
Borgin,Gilderoy Lockhart,3,False,
Helga Hufflepuff,Rosmerta,3,False,
Borgin,George Weasley,3,False,
Borgin,Fred Weasley,3,False,
Borgin,Fluffy,3,False,
Borgin,Florean Fortescue,3,False,
Borgin,Firenze,3,False,
Borgin,Filius Flitwick,3,False,
Borgin,Father Christmas,3,False,
Borgin,Fat Lady,3,False,
Chudley Cannons,Minerva McGonagall,3,False,
Borgin,Fang,3,False,
Hermes,Hermione Granger,3,True,5.0
Hermes,Ronald Weasley,3,True,4.0
Hermes,Rubeus Hagrid,3,False,
Hermes,Severus Snape,3,False,
Chudley Cannons,Gregory Goyle,3,False,
Hannah Abbott,Rosmerta,3,False,
Hannah Abbott,Remus Lupin,3,False,
Charles Weasley,Pansy Parkinson,3,False,
Charles Weasley,Rosmerta,3,False,
Graham Montague,Helga Hufflepuff,3,False,
Cho Chang,Filius Flitwick,3,True,7.0
Cho Chang,Gilderoy Lockhart,3,False,
Graham Montague,Minerva McGonagall,3,True,5.0
Cassius Warrington,Helga Hufflepuff,3,False,
Graham Montague,Percy Weasley,3,False,
Cassius Warrington,Gregory Goyle,3,False,
Gregory Goyle,Griphook,3,False,
Cassius Warrington,Ginevra Weasley,3,True,5.0
Cassius Warrington,Gilderoy Lockhart,3,False,
Cassius Warrington,Father Christmas,3,False,
Gilderoy Lockhart,Helena Ravenclaw,3,False,
Cassius Warrington,Charles Weasley,3,False,
Cadogan,William Weasley,3,False,
Cadogan,Walden Macnair,3,False,
Cho Chang,Lucius Malfoy,3,False,
George Weasley,Silvanus Kettleburn,3,False,
George Weasley,Ronan,3,False,
George Weasley,Roger Davies,3,True,5.0
Cho Chang,Poppy Pomfrey,3,True,4.0
Cadogan,Penelope Clearwater,3,False,
George Weasley,Piers Polkiss,3,False,
Cadogan,Nicolas Flamel,3,False,
Cadogan,Myrtle Warren,3,False,
Cho Chang,Tom Riddle,3,True,5.0
Gregory Goyle,Ronan,3,False,
Gregory Goyle,Rosmerta,3,False,
Chudley Cannons,Colin Creevey,3,False,
Charles Weasley,Ronan,3,False,
Cassius Warrington,Percy Weasley,3,False,
Gregory Goyle,Silvanus Kettleburn,3,False,
Godric Gryffindor,Ronan,3,False,
Cedric Diggory,William Weasley,3,True,4.0
Ginevra Weasley,Keeper of the reptile house,3,False,
Cedric Diggory,Petunia Dursley,3,False,
Charles Weasley,Chudley Cannons,3,False,
Cedric Diggory,Parvati Patil,3,False,
Ginevra Weasley,Rosmerta,3,False,
Ginevra Weasley,Helena Ravenclaw,3,False,
Cedric Diggory,Lavender Brown,3,False,
Cedric Diggory,Justin Finch-Fletchley,3,False,
Cedric Diggory,Hedwig,3,False,
Ginevra Weasley,Graham Montague,3,True,5.0
Charles Weasley,Florean Fortescue,3,False,
Godric Gryffindor,Helena Ravenclaw,3,True,7.0
Charles Weasley,Hermes,3,False,
Charles Weasley,Keeper of the reptile house,3,False,
Gilderoy Lockhart,Silvanus Kettleburn,3,False,
Cedric Diggory,Errol,3,False,
Cedric Diggory,Dudley Dursley,3,True,5.0
Cedric Diggory,Dean Thomas,3,True,4.0
Gilderoy Lockhart,Ronan,3,False,
Charles Weasley,Merlin,3,False,
Charles Weasley,Millicent Bulstrode,3,False,
Cassius Warrington,Vincent Crabbe,3,True,5.0
Cassius Warrington,Tom Riddle,3,False,
Cassius Warrington,Severus Snape,3,False,
Cassius Warrington,Rubeus Hagrid,3,False,
Cassius Warrington,Rowena Ravenclaw,3,False,
Cassius Warrington,Ronald Weasley,3,True,5.0
Godric Gryffindor,Roger Davies,3,False,
Cadogan,Lucius Malfoy,3,False,
Chudley Cannons,Cornelius Fudge,3,False,
Hannah Abbott,Prime Minister,3,False,
Gringotts Head Goblin,Ronan,3,False,
Garrick Ollivander,Gringotts Head Goblin,3,False,
Chudley Cannons,Firenze,3,False,
Chudley Cannons,Florean Fortescue,3,False,
Chudley Cannons,Fluffy,3,False,
Chudley Cannons,Fred Weasley,3,False,
Fred Weasley,Silvanus Kettleburn,3,False,
Chudley Cannons,George Weasley,3,False,
Buckbeak,Hannah Abbott,3,False,
Chudley Cannons,Gilderoy Lockhart,3,False,
Buckbeak,Florean Fortescue,3,True,6.0
Griphook,Hermione Granger,3,True,7.0
Griphook,Neville Longbottom,3,False,
Griphook,Nicolas Flamel,3,False,
Griphook,Quirinus Quirrell,3,False,
Griphook,Ronald Weasley,3,True,7.0
Griphook,Severus Snape,3,True,7.0
Hannah Abbott,Hedwig,3,False,
Hannah Abbott,Hermione Granger,3,True,5.0
Hannah Abbott,Justin Finch-Fletchley,3,True,5.0
Hannah Abbott,Lee Jordan,3,True,7.0
Hannah Abbott,Marcus Flint,3,False,
Chudley Cannons,Ginevra Weasley,3,False,
Hannah Abbott,Molly Weasley,3,False,
Hannah Abbott,Neville Longbottom,3,True,5.0
Fred Weasley,Ronan,3,False,
Fred Weasley,Roger Davies,3,True,5.0
Chudley Cannons,Godric Gryffindor,3,False,
Hannah Abbott,Peter Pettigrew,3,False,
Hannah Abbott,Poppy Pomfrey,3,True,5.0
Gringotts Head Goblin,Rosmerta,3,False,
Garrick Ollivander,Hermione Granger,3,True,7.0
Chudley Cannons,Crookshanks,3,False,
Garrick Ollivander,Minerva McGonagall,3,False,
Chudley Cannons,Cuthbert Binns,3,False,
Chudley Cannons,Dean Thomas,3,False,
Chudley Cannons,Dobby,3,True,4.0
Chudley Cannons,Draco Malfoy,3,False,
Cadogan,Firenze,3,False,
Cadogan,Fawkes,3,False,
Gringotts Head Goblin,Helga Hufflepuff,3,False,
George Weasley,Mason,3,False,
Chudley Cannons,Dudley Dursley,3,False,
Chudley Cannons,Errol,3,False,
Gringotts Head Goblin,Lily J. Potter,3,False,
Cadogan,Dudley Dursley,3,False,
Cadogan,Dobby,3,False,
Chudley Cannons,Fang,3,False,
Chudley Cannons,Fat Lady,3,False,
Cadogan,Cuthbert Binns,3,False,
George Weasley,Hermes,3,False,
George Weasley,Hannah Abbott,3,False,
Chudley Cannons,Father Christmas,3,True,4.0
Chudley Cannons,Filius Flitwick,3,False,
Garrick Ollivander,Tom Riddle,3,True,7.0
Garrick Ollivander,Severus Snape,3,False,
Gringotts Head Goblin,Penelope Clearwater,3,False,
Buckbeak,William Weasley,3,False,
Garrick Ollivander,Seamus Finnigan,3,False,
Garrick Ollivander,Ronald Weasley,3,True,4.0
Garrick Ollivander,Percy Weasley,3,False,
Buckbeak,Ronan,3,False,
Garrick Ollivander,Neville Longbottom,3,False,
Chudley Cannons,Penelope Clearwater,3,False,
Chudley Cannons,Peter Pettigrew,3,False,
Bertie Bott,Buckbeak,3,False,
Lily J. Potter,Peeves,3,False,
Blaise Zabini,Father Christmas,3,False,
Blaise Zabini,Errol,3,False,
Blaise Zabini,Cuthbert Binns,3,False,
Blaise Zabini,Cornelius Fudge,3,False,
Lee Jordan,Walden Macnair,3,True,7.0
Lily J. Potter,Mason,3,False,
Blaise Zabini,Cadogan,3,False,
Blaise Zabini,Buckbeak,3,False,
Blaise Zabini,Bloody Baron,3,False,
Lily J. Potter,Mrs Norris,3,False,
Bertie Bott,Walden Macnair,3,False,
Lily J. Potter,Nicolas Flamel,3,False,
Cornelius Fudge,Irma Pince,3,False,
Cornelius Fudge,Katie Bell,3,False,
Bertie Bott,Vincent Crabbe,3,False,
Chudley Cannons,Pomona Sprout,3,False,
Lily J. Potter,Piers Polkiss,3,False,
Bertie Bott,Vernon Dursley,3,False,
Bertie Bott,Tom Riddle,3,False,
Cornelius Fudge,Lucian Bole,3,False,
Bertie Bott,Sybill Trelawney,3,False,
Lily J. Potter,Rowena Ravenclaw,3,False,
Bertie Bott,Sorting Hat,3,False,
Bertie Bott,Sirius Black,3,False,
Bertie Bott,Severus Snape,3,False,
Bertie Bott,Seamus Finnigan,3,False,
Cornelius Fudge,Myrtle Warren,3,False,
Firenze,Penelope Clearwater,3,False,
Bertie Bott,Salazar Slytherin,3,False,
Bertie Bott,Rubeus Hagrid,3,True,4.0
Blaise Zabini,Fawkes,3,False,
Cornelius Fudge,Hannah Abbott,3,False,
Cornelius Fudge,Florean Fortescue,3,False,
Colin Creevey,Pansy Parkinson,3,False,
Blaise Zabini,Pomona Sprout,3,False,
Blaise Zabini,Petunia Dursley,3,False,
Florean Fortescue,Lavender Brown,3,False,
Florean Fortescue,Justin Finch-Fletchley,3,False,
Blaise Zabini,Penelope Clearwater,3,False,
Florean Fortescue,Irma Pince,3,False,
Blaise Zabini,Parvati Patil,3,False,
Florean Fortescue,Hedwig,3,False,
Florean Fortescue,Gringotts Head Goblin,3,False,
Florean Fortescue,Gregory Goyle,3,False,
Blaise Zabini,Neville Longbottom,3,True,6.0
Lavender Brown,Walden Macnair,3,False,
Blaise Zabini,Myrtle Warren,3,False,
Lee Jordan,Merlin,3,False,
Lee Jordan,Millicent Bulstrode,3,False,
Blaise Zabini,Molly Weasley,3,False,
Blaise Zabini,Marcus Flint,3,False,
Florean Fortescue,Godric Gryffindor,3,False,
Lee Jordan,Nicolas Flamel,3,False,
Lee Jordan,Pansy Parkinson,3,False,
Blaise Zabini,Keeper of the reptile house,3,False,
Florean Fortescue,Ginevra Weasley,3,True,6.0
Florean Fortescue,Gilderoy Lockhart,3,False,
Blaise Zabini,Hedwig,3,False,
Blaise Zabini,Gregory Goyle,3,True,6.0
Florean Fortescue,George Weasley,3,False,
Florean Fortescue,Fred Weasley,3,False,
Lee Jordan,Prime Minister,3,True,7.0
Florean Fortescue,Fluffy,3,False,
Bertie Bott,Rowena Ravenclaw,3,False,
Lucian Bole,Mrs Norris,3,False,
Bertie Bott,Rolanda Hooch,3,False,
Lucius Malfoy,Peregrine Derrick,3,False,
Bertie Bott,Justin Finch-Fletchley,3,False,
Bertie Bott,Irma Pince,3,False,
Bertie Bott,Gringotts Head Goblin,3,False,
Bertie Bott,Gregory Goyle,3,False,
Bertie Bott,Godric Gryffindor,3,False,
Lucius Malfoy,Ronan,3,False,
Bertie Bott,Ginevra Weasley,3,False,
Bertie Bott,Gilderoy Lockhart,3,False,
Bertie Bott,George Weasley,3,False,
Bertie Bott,Fred Weasley,3,False,
Bertie Bott,Fluffy,3,False,
Bertie Bott,Florean Fortescue,3,False,
Bertie Bott,Firenze,3,False,
Bertie Bott,Filius Flitwick,3,False,
Bertie Bott,Father Christmas,3,False,
Bertie Bott,Fat Lady,3,False,
Bertie Bott,Fang,3,False,
Bertie Bott,Errol,3,False,
Bertie Bott,Dudley Dursley,3,False,
Bertie Bott,Draco Malfoy,3,False,
Bertie Bott,Dobby,3,False,
Bertie Bott,Dean Thomas,3,False,
Bertie Bott,Cuthbert Binns,3,False,
Bertie Bott,Crookshanks,3,False,
Cornelius Fudge,Peregrine Derrick,3,False,
Bertie Bott,Cornelius Fudge,3,False,
Bertie Bott,Colin Creevey,3,False,
Bertie Bott,Chudley Cannons,3,False,
Bertie Bott,Charles Weasley,3,False,
Bertie Bott,Lavender Brown,3,False,
Bertie Bott,Lee Jordan,3,False,
Lucian Bole,Pansy Parkinson,3,False,
Bertie Bott,Lucius Malfoy,3,False,
Lucian Bole,Parvati Patil,3,False,
Bertie Bott,Remus Lupin,3,False,
Lucian Bole,Peter Pettigrew,3,False,
Lucian Bole,Petunia Dursley,3,False,
Bertie Bott,Quirinus Quirrell,3,False,
Lucian Bole,Remus Lupin,3,False,
Lucian Bole,Roger Davies,3,False,
Bertie Bott,Prime Minister,3,False,
Bertie Bott,Poppy Pomfrey,3,False,
Bertie Bott,Pomona Sprout,3,False,
Lucian Bole,Seamus Finnigan,3,False,
Bertie Bott,Peter Pettigrew,3,False,
Bertie Bott,Percy Weasley,3,False,
Lucian Bole,Sorting Hat,3,False,
Bertie Bott,Penelope Clearwater,3,False,
Lucian Bole,Vernon Dursley,3,False,
Bertie Bott,Peeves,3,False,
Lucian Bole,William Weasley,3,False,
Bertie Bott,Parvati Patil,3,False,
Bertie Bott,Oliver Wood,3,False,
Bertie Bott,Nicolas Flamel,3,False,
Bertie Bott,Neville Longbottom,3,False,
Bertie Bott,Myrtle Warren,3,False,
Bertie Bott,Mrs Norris,3,False,
Bertie Bott,Molly Weasley,3,False,
Bertie Bott,Minerva McGonagall,3,False,
Bertie Bott,Millicent Bulstrode,3,False,
Bertie Bott,Merlin,3,False,
Bertie Bott,Marcus Flint,3,False,
Florean Fortescue,Lee Jordan,3,False,
Florean Fortescue,Lucius Malfoy,3,False,
Florean Fortescue,Marcus Flint,3,False,
Bloody Baron,Pomona Sprout,3,False,
Bloody Baron,Petunia Dursley,3,False,
Fluffy,Myrtle Warren,3,False,
Bloody Baron,Penelope Clearwater,3,False,
Justin Finch-Fletchley,Katie Bell,3,False,
Justin Finch-Fletchley,Keeper of the reptile house,3,False,
Chudley Cannons,Vernon Dursley,3,False,
Chudley Cannons,Vincent Crabbe,3,False,
Justin Finch-Fletchley,Lily J. Potter,3,False,
Justin Finch-Fletchley,Lucian Bole,3,False,
Chudley Cannons,Walden Macnair,3,False,
Fluffy,Millicent Bulstrode,3,False,
Bloody Baron,Molly Weasley,3,False,
Justin Finch-Fletchley,Millicent Bulstrode,3,False,
Bloody Baron,Marcus Flint,3,False,
Bloody Baron,Hedwig,3,False,
Justin Finch-Fletchley,Pansy Parkinson,3,False,
Bloody Baron,Gringotts Head Goblin,3,False,
Justin Finch-Fletchley,Penelope Clearwater,3,False,
Fluffy,Lee Jordan,3,False,
Justin Finch-Fletchley,Peregrine Derrick,3,False,
Fluffy,Keeper of the reptile house,3,False,
Colin Creevey,Florean Fortescue,3,False,
Fluffy,Irma Pince,3,False,
Bloody Baron,Fluffy,3,False,
Justin Finch-Fletchley,Ronan,3,False,
Justin Finch-Fletchley,Rosmerta,3,False,
Fluffy,Helga Hufflepuff,3,False,
Bloody Baron,Father Christmas,3,False,
Justin Finch-Fletchley,Silvanus Kettleburn,3,False,
Chudley Cannons,Tom Riddle,3,False,
Bloody Baron,Prime Minister,3,False,
Colin Creevey,Keeper of the reptile house,3,False,
Chudley Cannons,Sybill Trelawney,3,False,
Borgin,Charles Weasley,3,False,
